indentifier;dataset_title;theme;keywords;issued;modified;frequency;distribution_title;mediaType;accessURL
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2019. Febrero;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-28-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2019. Febrero;text/csv;https://datos.madrid.es/egob/catalogo/300233-29-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2019. Enero;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-26-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2019. Enero;text/csv;https://datos.madrid.es/egob/catalogo/300233-27-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Diciembre;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-24-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Diciembre;text/csv;https://datos.madrid.es/egob/catalogo/300233-25-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Noviembre;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-21-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Noviembre;text/csv;https://datos.madrid.es/egob/catalogo/300233-22-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Octubre;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-20-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Octubre;text/csv;https://datos.madrid.es/egob/catalogo/300233-23-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Septiembre;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-18-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Septiembre;text/csv;https://datos.madrid.es/egob/catalogo/300233-19-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Agosto;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-16-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Agosto;text/csv;https://datos.madrid.es/egob/catalogo/300233-17-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Julio;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-14-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Julio;text/csv;https://datos.madrid.es/egob/catalogo/300233-15-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Junio;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-12-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Junio;text/csv;https://datos.madrid.es/egob/catalogo/300233-13-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Mayo;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-10-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Mayo;text/csv;https://datos.madrid.es/egob/catalogo/300233-11-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Abril;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-3-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Abril;text/csv;https://datos.madrid.es/egob/catalogo/300233-6-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Marzo;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-2-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Marzo;text/csv;https://datos.madrid.es/egob/catalogo/300233-7-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Febrero;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-1-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Febrero;text/csv;https://datos.madrid.es/egob/catalogo/300233-8-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Enero;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;2018. Enero;text/csv;https://datos.madrid.es/egob/catalogo/300233-9-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;Ubicación de estaciones permanentes;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-4-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;Ubicación de estaciones permanentes;text/csv;https://datos.madrid.es/egob/catalogo/300233-5-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;Ubicación de estaciones permanentes;application/rss+xml;https://datos.madrid.es/egob/catalogo/300233-82-aforo-trafico-permanentes.geo
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;Ubicación de estaciones permanentes y sentidos de calles;text/csv;https://datos.madrid.es/egob/catalogo/300233-70-aforo-trafico-permanentes.csv
https://datos.madrid.es/egob/catalogo/300233-0-aforo-trafico-permanentes;Aforos de tráfico en la ciudad de Madrid permanentes;http://datos.gob.es/kos/sector-publico/sector/transporte;aforo,trafico;2018-06-21T13:10:22.000000;2024-12-20T13:53:38.000000;mensual;Ubicación de estaciones permanentes y sentidos de calles;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300233-71-aforo-trafico-permanentes.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2025;text/csv;https://datos.madrid.es/egob/catalogo/300296-17-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2025;application/xml;https://datos.madrid.es/egob/catalogo/300296-18-empleo-inscripciones.xml
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2025;application/json;https://datos.madrid.es/egob/catalogo/300296-19-empleo-inscripciones.json
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2024;text/csv;https://datos.madrid.es/egob/catalogo/300296-14-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2024;application/xml;https://datos.madrid.es/egob/catalogo/300296-15-empleo-inscripciones.xml
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2024;application/json;https://datos.madrid.es/egob/catalogo/300296-16-empleo-inscripciones.json
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2023;text/csv;https://datos.madrid.es/egob/catalogo/300296-12-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2023;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-13-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2022;text/csv;https://datos.madrid.es/egob/catalogo/300296-10-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2022;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-11-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2021;text/csv;https://datos.madrid.es/egob/catalogo/300296-8-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2021;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-9-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2020;text/csv;https://datos.madrid.es/egob/catalogo/300296-6-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2020;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-7-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2019;text/csv;https://datos.madrid.es/egob/catalogo/300296-4-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2019;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-5-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2018;text/csv;https://datos.madrid.es/egob/catalogo/300296-2-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2018;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-3-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2017;text/csv;https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones.csv
https://datos.madrid.es/egob/catalogo/300296-0-empleo-inscripciones;Agencia para el Empleo. Perfiles de personas inscritas;http://datos.gob.es/kos/sector-publico/sector/empleo;oficinas de la agencia de empleo, empleo trabajo oficinas;2018-12-12T10:39:48.000000;2025-01-02T07:36:13.000000;diaria;2017;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300296-1-empleo-inscripciones.xlsx
https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes;Agenda de actividades deportivas;http://datos.gob.es/kos/sector-publico/sector/deporte;deporte, agenda deportiva, agenda eventos deportivas, eventos deportivas, www.madrid.es;2015-04-09T00:00:00.000000;2025-01-02T07:54:56.000000;;;text/csv;https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes.csv
https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes;Agenda de actividades deportivas;http://datos.gob.es/kos/sector-publico/sector/deporte;deporte, agenda deportiva, agenda eventos deportivas, eventos deportivas, www.madrid.es;2015-04-09T00:00:00.000000;2025-01-02T07:54:56.000000;;;application/rss+xml;https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes.geo
https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes;Agenda de actividades deportivas;http://datos.gob.es/kos/sector-publico/sector/deporte;deporte, agenda deportiva, agenda eventos deportivas, eventos deportivas, www.madrid.es;2015-04-09T00:00:00.000000;2025-01-02T07:54:56.000000;;;application/json;https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes.json
https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes;Agenda de actividades deportivas;http://datos.gob.es/kos/sector-publico/sector/deporte;deporte, agenda deportiva, agenda eventos deportivas, eventos deportivas, www.madrid.es;2015-04-09T00:00:00.000000;2025-01-02T07:54:56.000000;;;application/rdf+xml;https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes.rdf
https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes;Agenda de actividades deportivas;http://datos.gob.es/kos/sector-publico/sector/deporte;deporte, agenda deportiva, agenda eventos deportivas, eventos deportivas, www.madrid.es;2015-04-09T00:00:00.000000;2025-01-02T07:54:56.000000;;;application/xml;https://datos.madrid.es/egob/catalogo/212504-0-agenda-actividades-deportes.xml
https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos;Agenda de actividades y eventos;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;eventos, fiestas, actividades, www.madrid.es;2017-03-29T00:00:00.000000;2025-01-01T13:54:56.000000;;;text/csv;https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos.csv
https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos;Agenda de actividades y eventos;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;eventos, fiestas, actividades, www.madrid.es;2017-03-29T00:00:00.000000;2025-01-01T13:54:56.000000;;;application/rss+xml;https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos.geo
https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos;Agenda de actividades y eventos;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;eventos, fiestas, actividades, www.madrid.es;2017-03-29T00:00:00.000000;2025-01-01T13:54:56.000000;;;application/json;https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos.json
https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos;Agenda de actividades y eventos;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;eventos, fiestas, actividades, www.madrid.es;2017-03-29T00:00:00.000000;2025-01-01T13:54:56.000000;;;application/rdf+xml;https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos.rdf
https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos;Agenda de actividades y eventos;http://datos.gob.es/kos/sector-publico/sector/cultura-ocio;eventos, fiestas, actividades, www.madrid.es;2017-03-29T00:00:00.000000;2025-01-01T13:54:56.000000;;;application/xml;https://datos.madrid.es/egob/catalogo/300107-0-agenda-actividades-eventos.xml
https://datos.madrid.es/egob/catalogo/209737-0-Madrid-emprende-agenda;Agenda de eventos en centros de Madrid Emprende;http://datos.gob.es/kos/sector-publico/sector/economia;Madrid emprendimiento talleres viveros cursos emprendedor;2014-10-31T10:20:05.000000;2024-12-17T12:51:00.000000;mensual;2020-2024;text/csv;https://datos.madrid.es/egob/catalogo/209737-0-Madrid-emprende-agenda.csv
https://datos.madrid.es/egob/catalogo/209737-0-Madrid-emprende-agenda;Agenda de eventos en centros de Madrid Emprende;http://datos.gob.es/kos/sector-publico/sector/economia;Madrid emprendimiento talleres viveros cursos emprendedor;2014-10-31T10:20:05.000000;2024-12-17T12:51:00.000000;mensual;2020-2024;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/209737-2-Madrid-emprende-agenda.xlsx
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Español);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037314-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Inglés);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037315-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Francés);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037316-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Alemán);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037318-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Italiano);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037319-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Portugués);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037320-agenda-turismo.xml
https://datos.madrid.es/egob/catalogo/300028-0-agenda-turismo;Agenda turística de la ciudad de Madrid (www.esmadrid.com);http://datos.gob.es/kos/sector-publico/sector/turismo;turismo, agenda turística, actividades turísticas, teatro cine conciertos ballet;2016-04-11T09:44:00.000000;2016-04-11T09:44:00.000000;diaria;Agenda (Ruso);application/xml;https://datos.madrid.es/egob/catalogo/300028-10037340-agenda-turismo.xml
