dataset,title,accessURL,mediaType,dist_title,byteSize,issued,modified,theme
https://datos.madrid.es/egob/catalogo/300386-0-servicios-sociales-atendidos,Entrevistas realizadas en Atención Social Primaria de Centros de Servicios Sociales,https://datos.madrid.es/egob/catalogo/300386-2-servicios-sociales-atendidos.csv,text/csv,2020,67234816,2019-09-27T12:26:49.000000,2024-10-03T14:49:27.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300386-0-servicios-sociales-atendidos,Entrevistas realizadas en Atención Social Primaria de Centros de Servicios Sociales,https://datos.madrid.es/egob/catalogo/300386-0-servicios-sociales-atendidos.csv,text/csv,2019,50654208,2019-09-27T12:26:49.000000,2024-10-03T14:49:27.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300384-0-mupi-pilas,Mupis contenedores de pilas,https://datos.madrid.es/egob/catalogo/300384-1-mupi-pilas.csv,text/csv,Mupis contenedores de pilas,54272,2019-09-10T12:12:39.000000,2024-11-28T15:48:55.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-16-inspecciones-salud-publica.csv,text/csv,2024,507904,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-14-inspecciones-salud-publica.csv,text/csv,2023,666624,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-11-inspecciones-salud-publica.csv,text/csv,2022,695296,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-9-inspecciones-salud-publica.csv,text/csv,2021,683008,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-7-inspecciones-salud-publica.csv,text/csv,2020,552960,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica.csv,text/csv,2019,692224,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-2-inspecciones-salud-publica.csv,text/csv,2018,570368,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300382-0-inspecciones-salud-publica,Madrid Salud. Inspecciones en establecimientos con incidencia en la salud pública,https://datos.madrid.es/egob/catalogo/300382-4-inspecciones-salud-publica.csv,text/csv,2017,468992,2019-08-20T13:04:22.000000,2024-11-12T13:09:15.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-15-sanciones-obras-vias.csv,text/csv,2024. Medidas,15360,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-7-sanciones-obras-vias.csv,text/csv,2024. Sanciones,7168,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-14-sanciones-obras-vias.csv,text/csv,2023. Medidas,15360,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-6-sanciones-obras-vias.csv,text/csv,2023. Sanciones,7168,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-13-sanciones-obras-vias.csv,text/csv,2022. Medidas,14336,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-5-sanciones-obras-vias.csv,text/csv,2022. Sanciones,13312,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-12-sanciones-obras-vias.csv,text/csv,2021. Medidas,14336,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-4-sanciones-obras-vias.csv,text/csv,2021. Sanciones,10240,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-11-sanciones-obras-vias.csv,text/csv,2020. Medidas,16384,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-3-sanciones-obras-vias.csv,text/csv,2020. Sanciones,7168,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-16-sanciones-obras-vias.csv,text/csv,2019. Medidas,9216,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-2-sanciones-obras-vias.csv,text/csv,2019. Sanciones,15360,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-9-sanciones-obras-vias.csv,text/csv,2018. Medidas,10240,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-1-sanciones-obras-vias.csv,text/csv,2018. Sanciones,15360,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-8-sanciones-obras-vias.csv,text/csv,2017. Medidas,5120,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias,Sanciones firmes y medidas de restablecimiento de la legalidad en relación con obras en vía pública,https://datos.madrid.es/egob/catalogo/300380-0-sanciones-obras-vias.csv,text/csv,2017. Sanciones,9216,2019-08-13T10:16:11.000000,2024-11-13T15:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-14-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2024,4096,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-12-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2023,9216,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-10-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2022,8192,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-8-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2021,9216,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-6-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2020,10240,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-4-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2019,4096,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-2-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2018,2048,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios,"Relación de autorizaciones administrativas que permitan la ocupación de vías y espacios de dominio público municipal, promovidas por otras Administraciones Públicas",https://datos.madrid.es/egob/catalogo/300376-0-autorizaciones-via-espacios.csv,text/csv,Relación de autorizaciones administrativas 2017,3072,2019-08-02T16:07:36.000000,2024-11-11T16:11:03.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-14-licencias-vía-pública.csv,text/csv,Año 2024,730112,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-12-licencias-vía-pública.csv,text/csv,Año 2023,963584,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-10-licencias-vía-pública.csv,text/csv,Año 2022,975872,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-24-licencias-vía-pública.csv,text/csv,Año 2021,925696,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-22-licencias-vía-pública.csv,text/csv,Año 2020,719872,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-20-licencias-vía-pública.csv,text/csv,Año 2019,815104,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-18-licencias-vía-pública.csv,text/csv,Año 2018,980992,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300375-0-licencias-vía-pública,Relación de licencias de obras en vía pública,https://datos.madrid.es/egob/catalogo/300375-16-licencias-vía-pública.csv,text/csv,Año 2017,625664,2019-08-02T15:55:05.000000,2024-11-13T16:00:37.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300374-0-estructuras-vías-espacios,Estructuras singulares en vías y espacios públicos,https://datos.madrid.es/egob/catalogo/300374-1-estructuras-vías-espacios.csv,text/csv,Estructuras singulares en vías y espacios públicos,29696,2024-12-02T16:29:42.000000,2024-12-02T17:00:08.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300373-0-Inspecciones-urbanísticas,Inspecciones urbanísticas,https://datos.madrid.es/egob/catalogo/300373-13-Inspecciones-urbanísticas.csv,text/csv,2019. Inspecciones urbanísticas (Agencia de Actividades),139264,2024-08-07T16:01:17.000000,2024-10-14T12:11:49.000000,http://datos.gob.es/kos/sector-publico/sector/urbanismo-infraestructuras
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-14-inspecciones-incendios.csv,text/csv,2024,11264,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-12-inspecciones-incendios.csv,text/csv,2023,114688,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-10-inspecciones-incendios.csv,text/csv,2022,74752,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-9-inspecciones-incendios.csv,text/csv,2021,67584,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-6-inspecciones-incendios.csv,text/csv,2020,63488,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-4-inspecciones-incendios.csv,text/csv,2019,90112,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-2-inspecciones-incendios.csv,text/csv,2018,72704,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios,Inspecciones de prevención de incendios,https://datos.madrid.es/egob/catalogo/300372-0-inspecciones-incendios.csv,text/csv,2017,102400,2020-07-02T14:22:25.000000,2024-12-13T11:40:51.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300371-0-sondeo-seguridad-villaverde,Sondeo de opinión ciudadana sobre la percepción de seguridad en el distrito de Villaverde,https://datos.madrid.es/egob/catalogo/300371-0-sondeo-seguridad-villaverde.csv,text/csv,Datos 2017,104448,2019-07-26T13:24:35.000000,2019-07-26T13:25:38.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300370-0-marca-madrid,Encuesta Marca Madrid,https://datos.madrid.es/egob/catalogo/300370-0-marca-madrid.csv,text/csv,Datos 2017,49152,2019-07-26T09:38:39.000000,2024-05-22T12:16:41.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300366-0-sondeo-madrid-central,Sondeo Madrid Central (serie),https://datos.madrid.es/egob/catalogo/300366-2-sondeo-madrid-central.csv,text/csv,Datos de julio 2019,20480,2019-07-19T13:55:46.000000,2019-07-25T14:38:32.000000,http://datos.gob.es/kos/sector-publico/sector/transporte
https://datos.madrid.es/egob/catalogo/300366-0-sondeo-madrid-central,Sondeo Madrid Central (serie),https://datos.madrid.es/egob/catalogo/300366-4-sondeo-madrid-central.csv,text/csv,Datos de enero-febrero 2019,20480,2019-07-19T13:55:46.000000,2019-07-25T14:38:32.000000,http://datos.gob.es/kos/sector-publico/sector/transporte
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-10-mercamadrid-empresas-ubicacion.csv,text/csv,2024,992256,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-8-mercamadrid-empresas-ubicacion.csv,text/csv,2023,970752,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-6-mercamadrid-empresas-ubicacion.csv,text/csv,2022,990208,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-4-mercamadrid-empresas-ubicacion.csv,text/csv,2021,335872,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-2-mercamadrid-empresas-ubicacion.csv,text/csv,2020,306176,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion,Mercamadrid: empresas y ubicación,https://datos.madrid.es/egob/catalogo/300358-0-mercamadrid-empresas-ubicacion.csv,text/csv,2019,308224,2019-06-05T14:56:57.000000,2024-10-08T08:33:08.000000,http://datos.gob.es/kos/sector-publico/sector/comercio
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-17-ayudas-sociales.csv,text/csv,Datos desde 2019,40413184,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-8-ayudas-sociales.csv,text/csv,2018,1811456,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-6-ayudas-sociales.csv,text/csv,2017,1982464,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-4-ayudas-sociales.csv,text/csv,2016,1307648,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-2-ayudas-sociales.csv,text/csv,2015,2322432,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales,Ayudas sociales,https://datos.madrid.es/egob/catalogo/300350-0-ayudas-sociales.csv,text/csv,2014,2065408,2019-05-24T11:38:01.000000,2024-12-13T13:07:35.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-26-subvenciones.csv,text/csv,Datos desde 2019,34136064,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-8-subvenciones.csv,text/csv,2018,994304,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-6-subvenciones.csv,text/csv,2017,1779712,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-4-subvenciones.csv,text/csv,2016,1073152,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-2-subvenciones.csv,text/csv,2015,2933760,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300349-0-subvenciones,Subvenciones,https://datos.madrid.es/egob/catalogo/300349-0-subvenciones.csv,text/csv,2014,3045376,2019-05-21T14:14:02.000000,2024-12-13T13:07:15.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300348-0-parque-movil-municipal-gastos,Gastos del parque móvil municipal,https://datos.madrid.es/egob/catalogo/300348-0-parque-movil-municipal-gastos.csv,text/csv,Gastos del parque móvil municipal,2048,2019-11-22T12:17:13.000000,2024-10-24T09:28:04.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300346-0-aparcamientos-ocupa-historico,Aparcamientos públicos municipales (Rotacionales). Histórico de ocupación,https://datos.madrid.es/egob/catalogo/300346-2-aparcamientos-ocupa-historico.csv,text/csv,Ocupación aparcamientos rotacionales 2024,41984,2019-05-17T16:03:14.000000,2024-12-05T14:45:49.000000,http://datos.gob.es/kos/sector-publico/sector/transporte
https://datos.madrid.es/egob/catalogo/300346-0-aparcamientos-ocupa-historico,Aparcamientos públicos municipales (Rotacionales). Histórico de ocupación,https://datos.madrid.es/egob/catalogo/300346-10-aparcamientos-ocupa-historico.csv,text/csv,Ocupación aparcamientos rotacionales 2023,51200,2019-05-17T16:03:14.000000,2024-12-05T14:45:49.000000,http://datos.gob.es/kos/sector-publico/sector/transporte
